transaction_id,datetime,date,time,hour,day_of_week,month,customer_id,customer_name,account_number,card_last4,card_type,bank,transaction_type,merchant,amount_naira,balance_before,balance_after,atm_location,home_state,customer_profile,typical_max_amount,daily_limit,daily_total_so_far,transaction_status,risk_score,is_fraud,fraud_type,fraud_reason
TXN0003192,2026-03-17 05:41:00,2026-03-17,05:41:00,5,Tuesday,March,CUST00106,Jide Abubakar,5319520585,3868,Mastercard Debit,GTBank,ATM Mini Statement,,40448.97,641254.7,641254.7,ATM_BC_001 - Oba Market,Benin City,medium,50000,150000,0,Successful,9,NO,,
TXN0002489,2026-03-17 06:28:00,2026-03-17,06:28:00,6,Tuesday,March,CUST00084,Sunday Adeleke,5254599102,3579,Visa Credit,Stanbic IBTC,ATM Balance Enquiry,,51725.27,121498.39,121498.39,ATM_JS_001 - Jos Terminus,Jos,low,10000,50000,0,Successful,99,YES,Card Cloning,"Amount ₦51,725 is 5.2x above customer max of ₦10,000"
TXN0001634,2026-03-17 06:37:00,2026-03-17,06:37:00,6,Tuesday,March,CUST00055,Taiwo Lawal,9671756551,3634,Visa Credit,Sterling Bank,Online Transfer,,34175.72,342216.2,308040.48,ATM_MD_001 - Maiduguri Centre,Maiduguri,medium,50000,150000,34175.72,Successful,1,NO,,
TXN0001435,2026-03-17 06:44:00,2026-03-17,06:44:00,6,Tuesday,March,CUST00049,Samuel Ekwueme,7190229413,2940,Mastercard Credit,First Bank,ATM Withdrawal,,8832.31,623501.86,614669.55,ATM_KD_001 - Kaduna Centre,Kaduna,medium,50000,150000,23583.26,Successful,16,NO,,
TXN0004859,2026-03-17 07:38:00,2026-03-17,07:38:00,7,Tuesday,March,CUST00155,Kemi Oluwaseun,2522872808,1554,Visa Credit,Zenith Bank,POS Purchase,Jumia,55944.33,301213.21,245268.88,ATM_LG_004 - Surulere,Lagos,high,200000,500000,55944.33,Successful,30,NO,,
TXN0000237,2026-03-17 08:03:00,2026-03-17,08:03:00,8,Tuesday,March,CUST00010,Tunde Nwofor,9570154303,2290,Mastercard Credit,Zenith Bank,ATM Withdrawal,,1197153.13,2441618.23,1244465.1,ATM_BC_001 - Oba Market,Benin City,high,200000,500000,1197153.13,Successful,93,YES,Account Takeover,"Amount ₦1,197,153 is 6.0x above customer max of ₦200,000"
TXN0005925,2026-03-17 08:07:00,2026-03-17,08:07:00,8,Tuesday,March,CUST00188,Amaka Danjuma,0170127706,4314,Verve,GTBank,Online Transfer,,3644.97,59277.32,55632.35,ATM_IB_002 - Challenge,Ibadan,low,10000,50000,3644.97,Successful,17,NO,,
TXN0006324,2026-03-17 08:17:00,2026-03-17,08:17:00,8,Tuesday,March,CUST00200,Adebayo Salami,2419138000,5006,Mastercard Debit,Zenith Bank,POS Purchase,MTN Airtime,17500.25,687320.58,669820.33,ATM_EN_001 - Independence Layout,Enugu,medium,50000,150000,17500.25,Successful,26,NO,,
TXN0001492,2026-03-17 08:20:00,2026-03-17,08:20:00,8,Tuesday,March,CUST00050,Sunday Nwofor,8677496499,1986,Mastercard Debit,First Bank,Mobile Transfer,,593057.68,5366408.83,4773351.15,ATM_AB_001 - Wuse Zone 5,Abuja,premium,1000000,2000000,593057.68,Successful,24,NO,,
TXN0000105,2026-03-17 09:10:00,2026-03-17,09:10:00,9,Tuesday,March,CUST00006,Gbenga Eze,6413953767,3340,Mastercard Credit,UBA,Online Transfer,,27218.96,326550.15,299331.19,ATM_PH_001 - GRA Phase 2,Port Harcourt,medium,50000,150000,27218.96,Successful,11,NO,,
TXN0000907,2026-03-17 09:21:00,2026-03-17,09:21:00,9,Tuesday,March,CUST00032,Jide Oluwaseun,6328708317,3184,Mastercard Credit,Fidelity Bank,ATM Withdrawal,,6608055.53,7914364.08,1306308.55,ATM_OW_001 - Owerri Centre,Owerri,premium,1000000,2000000,6608055.53,Declined,93,YES,Account Takeover,"Amount ₦6,608,056 is 6.6x above customer max of ₦1,000,000"
TXN0002801,2026-03-17 09:35:00,2026-03-17,09:35:00,9,Tuesday,March,CUST00093,Tunde Babatunde,9359782071,6626,Mastercard Debit,Polaris Bank,ATM Withdrawal,,3333.32,117855.85,114522.53,ATM_JS_001 - Jos Terminus,Jos,low,10000,50000,3333.32,Successful,35,NO,,
TXN0004413,2026-03-17 09:47:00,2026-03-17,09:47:00,9,Tuesday,March,CUST00145,Bola Adeyemi,0478686337,6671,Visa Debit,Access Bank,ATM Withdrawal,,788448.98,7435820.54,6647371.56,ATM_PH_002 - Trans-Amadi,Port Harcourt,premium,1000000,2000000,788448.98,Successful,19,NO,,
TXN0003408,2026-03-17 10:02:00,2026-03-17,10:02:00,10,Tuesday,March,CUST00113,Kemi Okonkwo,1447394731,3223,Visa Credit,GTBank,POS Purchase,Amazon,75720.72,658679.7,582958.98,ATM_KN_001 - Kano City Centre,Kano,high,200000,500000,75720.72,Successful,12,NO,,
TXN0004414,2026-03-17 10:24:00,2026-03-17,10:24:00,10,Tuesday,March,CUST00145,Bola Adeyemi,0478686337,6671,Visa Debit,Access Bank,ATM Mini Statement,,768308.71,14882152.52,14882152.52,ATM_PH_002 - Trans-Amadi,Port Harcourt,premium,1000000,2000000,788448.98,Successful,34,NO,,
TXN0001780,2026-03-17 10:50:00,2026-03-17,10:50:00,10,Tuesday,March,CUST00060,Aisha Okonkwo,4997278755,9903,Mastercard Debit,Wema Bank,ATM Withdrawal,,14380.96,1360229.9,1345848.94,ATM_EN_002 - GRA Enugu,Enugu,high,200000,500000,14380.96,Successful,16,NO,,
TXN0006240,2026-03-17 10:59:00,2026-03-17,10:59:00,10,Tuesday,March,CUST00198,Amaka Nwofor,0202758842,7092,Visa Debit,Access Bank,Mobile Transfer,,23240.41,684310.19,661069.78,ATM_IB_002 - Challenge,Ibadan,medium,50000,150000,23240.41,Successful,28,NO,,
TXN0000844,2026-03-17 12:12:00,2026-03-17,12:12:00,12,Tuesday,March,CUST00030,Ifeoma Oluwaseun,7387214895,2530,Mastercard Debit,Zenith Bank,POS Purchase,Total Petrol,2121.86,62913.82,60791.96,ATM_IB_002 - Challenge,Ibadan,low,10000,50000,2121.86,Successful,27,NO,,
TXN0001204,2026-03-17 12:54:00,2026-03-17,12:54:00,12,Tuesday,March,CUST00042,Tobi Nwofor,5726284987,8616,Mastercard Debit,GTBank,Mobile Transfer,,76992.4,18516.37,0,ATM_CL_001 - Calabar Centre,Calabar,low,10000,50000,76992.4,Successful,91,YES,Account Takeover,"Amount ₦76,992 is 7.7x above customer max of ₦10,000"
TXN0005141,2026-03-17 12:59:00,2026-03-17,12:59:00,12,Tuesday,March,CUST00164,Samuel Musa,0475412126,8353,Visa Debit,GTBank,POS Purchase,Amazon,29941.35,275701.42,245760.07,ATM_OW_001 - Owerri Centre,Owerri,medium,50000,150000,29941.35,Successful,6,NO,,
TXN0001086,2026-03-17 13:10:00,2026-03-17,13:10:00,13,Tuesday,March,CUST00039,Jide Abubakar,0330923271,4571,Mastercard Debit,Wema Bank,ATM Balance Enquiry,,24954.84,1710266.65,1710266.65,ATM_IB_001 - Ring Road,Ibadan,high,200000,500000,0,Successful,25,NO,,
TXN0005262,2026-03-17 13:16:00,2026-03-17,13:16:00,13,Tuesday,March,CUST00167,Emeka Usman,5437993712,5991,Visa Credit,Fidelity Bank,ATM Withdrawal,,161945.7,1976432.73,1814487.03,ATM_EN_001 - Independence Layout,Enugu,high,200000,500000,161945.7,Successful,34,NO,,
TXN0001549,2026-03-17 13:19:00,2026-03-17,13:19:00,13,Tuesday,March,CUST00053,Nneka Nwosu,9471746488,9090,Visa Credit,Fidelity Bank,ATM Balance Enquiry,,1741.11,41752.52,41752.52,ATM_CL_001 - Calabar Centre,Calabar,low,10000,50000,0,Successful,27,NO,,
TXN0003250,2026-03-17 13:19:00,2026-03-17,13:19:00,13,Tuesday,March,CUST00109,Biodun Oluwaseun,1616928451,2311,Mastercard Credit,Stanbic IBTC,Online Purchase,Apple Store,4604.25,108035.67,103431.42,ATM_IB_001 - Ring Road,Ibadan,low,10000,50000,4604.25,Successful,23,NO,,
TXN0005859,2026-03-17 13:21:00,2026-03-17,13:21:00,13,Tuesday,March,CUST00186,Tunde Nwofor,7116845775,1040,Verve,GTBank,ATM Balance Enquiry,,39951.95,611734.39,611734.39,ATM_BC_001 - Oba Market,Benin City,medium,50000,150000,0,Successful,35,NO,,
TXN0003001,2026-03-17 13:32:00,2026-03-17,13:32:00,13,Tuesday,March,CUST00099,Grace Babatunde,8347359774,7256,Mastercard Debit,Wema Bank,Online Transfer,,359073.18,6404717.28,6045644.1,ATM_KD_001 - Kaduna Centre,Kaduna,premium,1000000,2000000,359073.18,Successful,19,NO,,
TXN0006031,2026-03-17 13:32:00,2026-03-17,13:32:00,13,Tuesday,March,CUST00191,Sunday Danjuma,5542622189,1138,Mastercard Debit,Zenith Bank,Mobile Transfer,,37824.2,532237.42,494413.22,ATM_KN_002 - Sabon Gari,Kano,medium,50000,150000,37824.2,Successful,32,NO,,
TXN0003296,2026-03-17 14:12:00,2026-03-17,14:12:00,14,Tuesday,March,CUST00110,Rotimi Ogundipe,2757059640,2229,Mastercard Debit,Access Bank,ATM Withdrawal,,81901.4,2297478.98,2215577.58,ATM_OW_001 - Owerri Centre,Owerri,high,200000,500000,81901.4,Successful,25,NO,,
TXN0001273,2026-03-17 14:57:00,2026-03-17,14:57:00,14,Tuesday,March,CUST00044,Samuel Ekwueme,4948083136,9004,Visa Credit,Polaris Bank,ATM Withdrawal,,21822.68,504459.83,482637.15,ATM_PH_001 - GRA Phase 2,Port Harcourt,medium,50000,150000,21822.68,Successful,24,NO,,
TXN0005555,2026-03-17 15:23:00,2026-03-17,15:23:00,15,Tuesday,March,CUST00177,Sunday Usman,5537147859,7367,Verve,Polaris Bank,POS Purchase,Chicken Republic,35965.53,45513.23,9547.7,ATM_CL_001 - Calabar Centre,Calabar,low,10000,50000,35965.53,Reversed,95,YES,Account Takeover,"Amount ₦35,966 is 3.6x above customer max of ₦10,000"
TXN0000106,2026-03-17 16:10:00,2026-03-17,16:10:00,16,Tuesday,March,CUST00006,Gbenga Eze,6413953767,3340,Mastercard Credit,UBA,POS Purchase,Dominos,6413.39,237841.41,231428.02,ATM_PH_001 - GRA Phase 2,Port Harcourt,medium,50000,150000,33632.35,Successful,24,NO,,
TXN0001237,2026-03-17 17:18:00,2026-03-17,17:18:00,17,Tuesday,March,CUST00043,Chidi Salami,4737996507,6325,Verve,Fidelity Bank,ATM Withdrawal,,21734.09,646873.27,625139.18,ATM_PH_002 - Trans-Amadi,Port Harcourt,medium,50000,150000,21734.09,Successful,13,NO,,
TXN0000064,2026-03-17 17:22:00,2026-03-17,17:22:00,17,Tuesday,March,CUST00005,Biodun Ekwueme,4192832764,4598,Visa Debit,Fidelity Bank,ATM Withdrawal,,9927.3,25767.5,15840.2,ATM_LG_005 - Yaba,Lagos,low,10000,50000,9927.3,Successful,30,NO,,
TXN0003704,2026-03-17 17:29:00,2026-03-17,17:29:00,17,Tuesday,March,CUST00123,Uche Musa,8733950047,8710,Visa Credit,Zenith Bank,Online Transfer,,178012.22,1963445.02,1785432.8,ATM_LG_005 - Yaba,Lagos,high,200000,500000,178012.22,Successful,31,NO,,
TXN0003970,2026-03-17 17:43:00,2026-03-17,17:43:00,17,Tuesday,March,CUST00130,Blessing Ibrahim,2838578652,8531,Verve,Wema Bank,ATM Withdrawal,,41776.23,473949.43,432173.2,ATM_OW_001 - Owerri Centre,Owerri,medium,50000,150000,41776.23,Successful,5,NO,,
TXN0002365,2026-03-17 17:48:00,2026-03-17,17:48:00,17,Tuesday,March,CUST00078,Biodun Usman,7711592124,9984,Visa Credit,Sterling Bank,ATM Withdrawal,,43674.89,575265.35,531590.46,ATM_CL_001 - Calabar Centre,Calabar,medium,50000,150000,43674.89,Successful,25,NO,,
TXN0005860,2026-03-17 17:50:00,2026-03-17,17:50:00,17,Tuesday,March,CUST00186,Tunde Nwofor,7116845775,1040,Verve,GTBank,POS Purchase,DSTV,19700.84,326814.84,307114.0,ATM_BC_001 - Oba Market,Benin City,medium,50000,150000,19700.84,Successful,20,NO,,
TXN0001379,2026-03-17 17:52:00,2026-03-17,17:52:00,17,Tuesday,March,CUST00047,Amaka Adeyemi,9413435240,9751,Mastercard Credit,UBA,ATM Withdrawal,,573125.98,10685818.63,10112692.65,ATM_LG_002 - Victoria Island,Lagos,premium,1000000,2000000,573125.98,Successful,24,NO,,
TXN0006167,2026-03-17 17:55:00,2026-03-17,17:55:00,17,Tuesday,March,CUST00196,Zainab Eze,6188924141,9377,Mastercard Credit,GTBank,ATM Withdrawal,,6126.0,7946.12,1820.12,ATM_OW_001 - Owerri Centre,Owerri,low,10000,50000,6126.0,Successful,33,NO,,
TXN0005420,2026-03-17 18:06:00,2026-03-17,18:06:00,18,Tuesday,March,CUST00172,Samuel Adeola,9656101438,9499,Visa Credit,Fidelity Bank,Online Purchase,MTN Airtime,30165.37,541528.5,511363.13,ATM_MD_001 - Maiduguri Centre,Maiduguri,medium,50000,150000,30165.37,Successful,16,NO,,
TXN0002139,2026-03-17 18:09:00,2026-03-17,18:09:00,18,Tuesday,March,CUST00070,Gbenga Adeola,6851604817,7038,Verve,GTBank,ATM Withdrawal,,131252.58,2049715.87,1918463.29,ATM_KD_001 - Kaduna Centre,Kaduna,high,200000,500000,131252.58,Successful,4,NO,,
TXN0002725,2026-03-17 19:21:00,2026-03-17,19:21:00,19,Tuesday,March,CUST00090,Chidi Ekwueme,5231243292,2234,Mastercard Credit,Wema Bank,ATM Withdrawal,,9264.7,65713.34,56448.64,ATM_JS_001 - Jos Terminus,Jos,medium,50000,150000,9264.7,Successful,11,NO,,
TXN0001657,2026-03-17 19:39:00,2026-03-17,19:39:00,19,Tuesday,March,CUST00056,Jide Lawal,0715451680,9889,Verve,Wema Bank,ATM Balance Enquiry,,6634.65,11198.08,11198.08,ATM_LG_005 - Yaba,Lagos,low,10000,50000,0,Successful,12,NO,,
TXN0004452,2026-03-17 19:56:00,2026-03-17,19:56:00,19,Tuesday,March,CUST00146,Ifeoma Nwofor,6903311907,1797,Mastercard Debit,Sterling Bank,ATM Withdrawal,,11156.29,103207.11,92050.82,ATM_LG_003 - Lekki Phase 1,Lagos,medium,50000,150000,11156.29,Successful,17,NO,,
TXN0000908,2026-03-17 20:01:00,2026-03-17,20:01:00,20,Tuesday,March,CUST00032,Jide Oluwaseun,6328708317,3184,Mastercard Credit,Fidelity Bank,Online Purchase,Total Petrol,484880.45,2423425.83,1938545.38,ATM_OW_001 - Owerri Centre,Owerri,premium,1000000,2000000,7092935.98,Declined,82,YES,Limit Breach,"Daily total ₦7,092,936 exceeds limit ₦2,000,000"
TXN0003859,2026-03-17 20:42:00,2026-03-17,20:42:00,20,Tuesday,March,CUST00127,Taiwo Oluwaseun,9588879470,7035,Mastercard Credit,UBA,ATM Withdrawal,,935291.5,6461187.32,5525895.82,ATM_AB_003 - Maitama,Abuja,premium,1000000,2000000,935291.5,Successful,26,NO,,
TXN0002636,2026-03-17 21:00:00,2026-03-17,21:00:00,21,Tuesday,March,CUST00088,Musa Nwosu,9664160529,8538,Mastercard Debit,Stanbic IBTC,ATM Withdrawal,,45435.01,973725.86,928290.85,ATM_KD_001 - Kaduna Centre,Kaduna,high,200000,500000,45435.01,Successful,17,NO,,
TXN0001956,2026-03-17 21:07:00,2026-03-17,21:07:00,21,Tuesday,March,CUST00065,Gbenga Okonkwo,2196937923,8555,Visa Credit,UBA,POS Purchase,Chicken Republic,43568.07,526575.46,483007.39,ATM_IB_002 - Challenge,Ibadan,medium,50000,150000,43568.07,Successful,1,NO,,
TXN0001436,2026-03-17 21:49:00,2026-03-17,21:49:00,21,Tuesday,March,CUST00049,Samuel Ekwueme,7190229413,2940,Mastercard Credit,First Bank,POS Purchase,DSTV,28045.74,530098.68,502052.94,ATM_KD_001 - Kaduna Centre,Kaduna,medium,50000,150000,51629.0,Successful,35,NO,,
TXN0003746,2026-03-17 21:54:00,2026-03-17,21:54:00,21,Tuesday,March,CUST00124,Samuel Chukwu,4565060983,6939,Visa Credit,Sterling Bank,ATM Withdrawal,,14838.31,205241.81,190403.5,ATM_AB_003 - Maitama,Abuja,medium,50000,150000,14838.31,Successful,31,NO,,
TXN0005089,2026-03-17 22:21:00,2026-03-17,22:21:00,22,Tuesday,March,CUST00162,Dayo Ogundipe,1599965047,9038,Visa Credit,Zenith Bank,ATM Withdrawal,,208470.07,6060476.6,5852006.53,ATM_OW_001 - Owerri Centre,Owerri,premium,1000000,2000000,208470.07,Successful,23,NO,,
TXN0005036,2026-03-17 22:23:00,2026-03-17,22:23:00,22,Tuesday,March,CUST00161,Grace Nwofor,4293968562,2284,Visa Credit,First Bank,ATM Withdrawal,,7290.14,24284.24,16994.1,ATM_EN_001 - Independence Layout,Enugu,low,10000,50000,7290.14,Successful,26,NO,,
TXN0006003,2026-03-17 22:26:00,2026-03-17,22:26:00,22,Tuesday,March,CUST00190,Dayo Usman,3870051627,2160,Visa Debit,GTBank,ATM Withdrawal,,48008.79,394401.92,346393.13,ATM_AB_002 - Garki Area 11,Abuja,medium,50000,150000,48008.79,Successful,11,NO,,
TXN0002519,2026-03-17 22:29:00,2026-03-17,22:29:00,22,Tuesday,March,CUST00085,Uche Oluwaseun,7976438156,2816,Mastercard Credit,UBA,ATM Withdrawal,,2400.41,29806.2,27405.79,ATM_JS_001 - Jos Terminus,Jos,medium,50000,150000,2400.41,Successful,33,NO,,
TXN0002405,2026-03-17 23:25:00,2026-03-17,23:25:00,23,Tuesday,March,CUST00079,Jide Usman,9611836736,6553,Verve,Stanbic IBTC,ATM Withdrawal,,27706.27,483794.26,456087.99,ATM_KD_001 - Kaduna Centre,Kaduna,medium,50000,150000,72339.31,Successful,6,NO,,
TXN0003571,2026-03-17 23:44:00,2026-03-17,23:44:00,23,Tuesday,March,CUST00119,Blessing Chukwu,0109439690,9159,Visa Credit,First Bank,ATM Balance Enquiry,,790126.04,1774992.35,1774992.35,ATM_JS_001 - Jos Terminus,Jos,premium,1000000,2000000,245567.31,Successful,2,NO,,
TXN0005727,2026-03-17 23:49:00,2026-03-17,23:49:00,23,Tuesday,March,CUST00182,Zainab Lawal,8191485807,9951,Mastercard Debit,UBA,POS Purchase,Netflix,10969.29,532296.89,521327.6,ATM_AB_003 - Maitama,Abuja,medium,50000,150000,10969.29,Successful,1,NO,,
TXN0001031,2026-03-17 23:57:00,2026-03-17,23:57:00,23,Tuesday,March,CUST00037,Amaka Okonkwo,7298069901,8022,Visa Credit,Fidelity Bank,Online Transfer,,9575.51,46282.2,36706.69,ATM_KN_002 - Sabon Gari,Kano,low,10000,50000,9575.51,Successful,19,NO,,
TXN0000065,2026-03-18 00:14:00,2026-03-18,00:14:00,0,Wednesday,March,CUST00005,Biodun Ekwueme,4192832764,4598,Visa Debit,Fidelity Bank,ATM Mini Statement,,2213.39,50445.04,50445.04,ATM_LG_003 - Lekki Phase 1,Lagos,low,10000,50000,0,Successful,12,NO,,
TXN0001182,2026-03-18 00:26:00,2026-03-18,00:26:00,0,Wednesday,March,CUST00041,Taiwo Okafor,4919058651,9289,Visa Debit,Stanbic IBTC,ATM Withdrawal,,161899.62,2972236.25,2810336.63,ATM_KD_001 - Kaduna Centre,Kaduna,high,200000,500000,161899.62,Successful,17,NO,,
TXN0004137,2026-03-18 00:30:00,2026-03-18,00:30:00,0,Wednesday,March,CUST00135,Rotimi Salami,4019380262,1595,Verve,Access Bank,POS Purchase,DSTV,441366.56,8469305.24,8027938.68,ATM_KN_002 - Sabon Gari,Kano,premium,1000000,2000000,441366.56,Successful,11,NO,,
TXN0004005,2026-03-18 00:31:00,2026-03-18,00:31:00,0,Wednesday,March,CUST00131,Biodun Salami,7334843443,9011,Verve,UBA,Mobile Transfer,,12577.52,560602.96,548025.44,ATM_EN_002 - GRA Enugu,Enugu,medium,50000,150000,12577.52,Successful,7,NO,,
TXN0005601,2026-03-18 00:31:00,2026-03-18,00:31:00,0,Wednesday,March,CUST00179,Ahmed Chukwu,6929662782,3733,Visa Credit,Wema Bank,ATM Withdrawal,,3628.75,65279.37,61650.62,ATM_KN_002 - Sabon Gari,Kano,low,10000,50000,3628.75,Successful,21,NO,,
TXN0001957,2026-03-18 00:37:00,2026-03-18,00:37:00,0,Wednesday,March,CUST00065,Gbenga Okonkwo,2196937923,8555,Visa Credit,UBA,POS Purchase,Apple Store,17424.93,733656.36,716231.43,ATM_IB_001 - Ring Road,Ibadan,medium,50000,150000,17424.93,Successful,3,NO,,
TXN0000107,2026-03-18 01:42:00,2026-03-18,01:42:00,1,Wednesday,March,CUST00006,Gbenga Eze,6413953767,3340,Mastercard Credit,UBA,Mobile Transfer,,411.41,680759.93,680348.52,ATM_PH_001 - GRA Phase 2,Port Harcourt,medium,50000,150000,411.41,Successful,72,YES,Card Testing,Micro-transaction ₦411.41 — possible card testing pattern
TXN0006064,2026-03-18 01:45:00,2026-03-18,01:45:00,1,Wednesday,March,CUST00193,Ola Nwofor,8999404389,9348,Visa Debit,First Bank,ATM Withdrawal,,8895.09,127307.85,118412.76,ATM_KD_001 - Kaduna Centre,Kaduna,low,10000,50000,8895.09,Successful,25,NO,,
TXN0002366,2026-03-18 01:47:00,2026-03-18,01:47:00,1,Wednesday,March,CUST00078,Biodun Usman,7711592124,9984,Visa Credit,Sterling Bank,ATM Withdrawal,,103525.42,208953.84,105428.42,ATM_CL_001 - Calabar Centre,Calabar,medium,50000,150000,103525.42,Successful,81,YES,Skimming,High-value transaction at 01:47 — unusual hour window
TXN0005008,2026-03-18 01:58:00,2026-03-18,01:58:00,1,Wednesday,March,CUST00159,Rukayat Suleiman,6687002176,6427,Mastercard Debit,First Bank,ATM Balance Enquiry,,35493.19,2542683.72,2542683.72,ATM_OW_001 - Owerri Centre,Owerri,high,200000,500000,0,Successful,14,NO,,
TXN0001015,2026-03-18 02:03:00,2026-03-18,02:03:00,2,Wednesday,March,CUST00036,Chisom Usman,6688937346,8956,Visa Credit,Zenith Bank,ATM Balance Enquiry,,23365.11,702898.57,702898.57,ATM_EN_001 - Independence Layout,Enugu,medium,50000,150000,0,Successful,20,NO,,
TXN0001589,2026-03-18 02:26:00,2026-03-18,02:26:00,2,Wednesday,March,CUST00054,Chidi Salami,9401399049,1659,Verve,Zenith Bank,POS Purchase,DSTV,32467.54,431154.49,398686.95,ATM_OW_001 - Owerri Centre,Owerri,medium,50000,150000,32467.54,Successful,23,NO,,
TXN0002584,2026-03-18 02:26:00,2026-03-18,02:26:00,2,Wednesday,March,CUST00087,Chisom Okonkwo,2683885160,8147,Mastercard Credit,Stanbic IBTC,ATM Withdrawal,,642254.18,521289.18,0,ATM_AB_002 - Garki Area 11,Abuja,high,200000,500000,642254.18,Declined,75,YES,Phishing,"Velocity spike: ₦642,254 high-value transaction"
TXN0004860,2026-03-18 02:42:00,2026-03-18,02:42:00,2,Wednesday,March,CUST00155,Kemi Oluwaseun,2522872808,1554,Visa Credit,Zenith Bank,ATM Balance Enquiry,,181849.7,835114.27,835114.27,ATM_LG_001 - Ikeja Branch,Lagos,high,200000,500000,0,Successful,24,NO,,
TXN0002585,2026-03-18 02:45:00,2026-03-18,02:45:00,2,Wednesday,March,CUST00087,Chisom Okonkwo,2683885160,8147,Mastercard Credit,Stanbic IBTC,ATM Balance Enquiry,,130048.91,750918.78,750918.78,ATM_AB_001 - Wuse Zone 5,Abuja,high,200000,500000,642254.18,Reversed,76,YES,Limit Breach,"Daily total ₦642,254 exceeds limit ₦500,000"
TXN0003642,2026-03-18 03:20:00,2026-03-18,03:20:00,3,Wednesday,March,CUST00122,Jide Salami,9632595327,9433,Visa Debit,Stanbic IBTC,POS Purchase,KFC,40906.52,405876.77,364970.25,ATM_IB_001 - Ring Road,Ibadan,medium,50000,150000,40906.52,Successful,1,NO,,
TXN0003939,2026-03-18 04:10:00,2026-03-18,04:10:00,4,Wednesday,March,CUST00129,Zainab Lawal,3091307562,7765,Visa Credit,Access Bank,Online Purchase,Dominos,101357.05,1732469.26,1631112.21,ATM_OW_001 - Owerri Centre,Owerri,high,200000,500000,101357.05,Successful,7,NO,,
TXN0003572,2026-03-18 04:57:00,2026-03-18,04:57:00,4,Wednesday,March,CUST00119,Blessing Chukwu,0109439690,9159,Visa Credit,First Bank,POS Purchase,Total Petrol,126632.43,13079430.6,12952798.17,ATM_JS_001 - Jos Terminus,Jos,premium,1000000,2000000,126632.43,Successful,24,NO,,
TXN0000740,2026-03-18 05:34:00,2026-03-18,05:34:00,5,Wednesday,March,CUST00027,Blessing Oluwaseun,9816934060,9518,Mastercard Debit,Fidelity Bank,Mobile Transfer,,883286.83,3036807.6,2153520.77,ATM_MD_001 - Maiduguri Centre,Maiduguri,premium,1000000,2000000,883286.83,Successful,34,NO,,
TXN0006241,2026-03-18 05:59:00,2026-03-18,05:59:00,5,Wednesday,March,CUST00198,Amaka Nwofor,0202758842,7092,Visa Debit,Access Bank,Mobile Transfer,,130.35,589137.59,589007.24,ATM_IB_002 - Challenge,Ibadan,medium,50000,150000,130.35,Declined,70,YES,Card Testing,Micro-transaction ₦130.35 — possible card testing pattern
TXN0005789,2026-03-18 06:03:00,2026-03-18,06:03:00,6,Wednesday,March,CUST00184,Uche Adeola,3095849825,5794,Mastercard Credit,GTBank,ATM Mini Statement,,291525.18,14234078.91,14234078.91,ATM_IB_001 - Ring Road,Ibadan,premium,1000000,2000000,0,Successful,23,NO,,
TXN0003511,2026-03-18 06:32:00,2026-03-18,06:32:00,6,Wednesday,March,CUST00117,Daniel Chukwu,8018242253,6669,Mastercard Credit,UBA,ATM Withdrawal,,8718.22,126186.29,117468.07,ATM_AB_002 - Garki Area 11,Abuja,low,10000,50000,8718.22,Successful,32,NO,,
TXN0003297,2026-03-18 06:47:00,2026-03-18,06:47:00,6,Wednesday,March,CUST00110,Rotimi Ogundipe,2757059640,2229,Mastercard Debit,Access Bank,Online Transfer,,142125.42,1851805.57,1709680.15,ATM_OW_001 - Owerri Centre,Owerri,high,200000,500000,142125.42,Successful,17,NO,,
TXN0002586,2026-03-18 07:03:00,2026-03-18,07:03:00,7,Wednesday,March,CUST00087,Chisom Okonkwo,2683885160,8147,Mastercard Credit,Stanbic IBTC,POS Purchase,Total Petrol,98938.58,1735199.85,1636261.27,ATM_AB_001 - Wuse Zone 5,Abuja,high,200000,500000,741192.76,Declined,88,YES,Limit Breach,"Daily total ₦741,193 exceeds limit ₦500,000"
TXN0002755,2026-03-18 07:52:00,2026-03-18,07:52:00,7,Wednesday,March,CUST00091,Sola Adeola,7995527177,5961,Visa Debit,UBA,ATM Withdrawal,,26072.07,665485.54,639413.47,ATM_LG_005 - Yaba,Lagos,medium,50000,150000,26072.07,Successful,29,NO,,
TXN0003786,2026-03-18 07:57:00,2026-03-18,07:57:00,7,Wednesday,March,CUST00125,Bola Obi,4991216558,6990,Mastercard Credit,Access Bank,Online Transfer,,36525.27,49371.8,12846.53,ATM_CL_001 - Calabar Centre,Calabar,medium,50000,150000,36525.27,Successful,12,NO,,
TXN0000048,2026-03-18 08:20:00,2026-03-18,08:20:00,8,Wednesday,March,CUST00004,Jide Danjuma,9310341316,5554,Verve,First Bank,ATM Balance Enquiry,,5395.06,24669.22,24669.22,ATM_EN_002 - GRA Enugu,Enugu,low,10000,50000,0,Successful,26,NO,,
TXN0002140,2026-03-18 08:21:00,2026-03-18,08:21:00,8,Wednesday,March,CUST00070,Gbenga Adeola,6851604817,7038,Verve,GTBank,Mobile Transfer,,162799.32,1467965.91,1305166.59,ATM_KD_001 - Kaduna Centre,Kaduna,high,200000,500000,162799.32,Successful,1,NO,,
